,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
2634,SELLER_EMAIL = oasisadm@apsc.com,263.txt,no_entity,32,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,8,0,0,0,1,0.8620689655172413,0.13793103448275862,0.8771929824561403,1.3333333333333333,0.5423728813559322,0,1,0,0
2635,"CUSTOMER_NAME = Enron Power Marketing, Inc.",263.txt,no_entity,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,7,0,0,0,1,0.8793103448275862,0.1206896551724138,0.8947368421052632,1.7916666666666667,0.7288135593220338,0,1,0,0
2636,CUSTOMER_PHONE = (713)853-3801,263.txt,no_entity,30,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,1,0,58,24.0,0,59,1,57,0,0,6,0,0,0,1,0.896551724137931,0.10344827586206896,0.9122807017543859,1.25,0.5084745762711864,0,1,0,0
2637,CUSTOMER_FAX = (713)646-8272,263.txt,no_entity,28,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,1,0,58,24.0,0,59,1,57,0,0,5,0,0,0,1,0.9137931034482759,0.08620689655172414,0.9298245614035088,1.1666666666666667,0.4745762711864407,0,1,0,0
2638,CUSTOMER_EMAIL = bill.rust@enron.com,263.txt,no_entity,36,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,4,0,0,1,1,0.9310344827586207,0.06896551724137931,0.9473684210526315,1.5,0.6101694915254238,0,1,0,0
2639,REASSIGNED_REF = 0,263.txt,no_entity,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,3,0,0,1,1,0.9482758620689655,0.05172413793103448,0.9649122807017544,0.75,0.3050847457627119,1,0,1,0
2640,REASSIGNED_CAPACITY = 0,263.txt,no_entity,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,2,0,0,1,1,0.9655172413793104,0.034482758620689655,0.9824561403508771,0.9583333333333334,0.3898305084745763,1,0,0,0
2641,REASSIGNED_START_TIME = ,263.txt,no_entity,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,1,0,1,1,1,0.9827586206896551,0.017241379310344827,1.0,1.0,0.4067796610169492,1,0,0,0
2642,REASSIGNED_STOP_TIME =,263.txt,no_entity,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,0,58,24.0,0,59,1,57,0,0,0,1,0,1,1,1.0,0.0,1.0175438596491229,0.9166666666666666,0.3728813559322034,1,0,0,0
2643,"John, we just received an invoice from the above company for an electronic tagging service agreement that Bill Greenizan had executed last year.  It is to renew the ETS agreement for an additional one year commencing March 10, 2002 and is in an amount of US$3,000.  I am unsure what the purpose is of the agreement and whether ECC or UBSW need to continue it.  Can you let me know what we should do with the invoice and agreement?",264.txt,no_entity,430,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,0,4,113.0,0,430,1,3,2,1,3,0,0,1,1,0.25,0.75,0.3333333333333333,3.8053097345132745,1.0,0,1,0,0
2644,,264.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,4,113.0,0,430,1,3,2,1,2,0,0,1,1,0.5,0.5,0.6666666666666666,0.0,0.0,1,0,1,1
2645,Thanks,264.txt,signature,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,1,4,113.0,0,430,1,3,2,1,1,0,1,1,1,0.75,0.25,1.0,0.05309734513274336,0.013953488372093023,1,0,1,1
2646,Greg,264.txt,signature,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,0,0,0,0,0,0,1,4,113.0,0,430,1,3,2,1,0,1,0,1,1,1.0,0.0,1.3333333333333333,0.035398230088495575,0.009302325581395349,1,0,1,1
2647,The following reports have been waiting for your approval for more than 4 days.  Please review.,265.txt,no_entity,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,5,33.0,0,95,1,4,0,0,4,0,0,1,1,0.2,0.8,0.25,2.878787878787879,1.0,0,1,0,0
2648,,265.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,33.0,0,95,1,4,0,0,3,0,0,1,1,0.4,0.6,0.5,0.0,0.0,1,0,1,1
2649,Owner: Karen K Heathman,265.txt,no_entity,23,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,1,5,33.0,0,95,1,4,0,0,2,0,0,1,1,0.6,0.4,0.75,0.696969696969697,0.24210526315789474,1,0,1,0
2650,Report Name: Brad Larson,265.txt,no_entity,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,1,5,33.0,0,95,1,4,0,0,1,0,1,1,1,0.8,0.2,1.0,0.7272727272727273,0.25263157894736843,1,0,1,0
2651,Days In Mgr. Queue: 5,265.txt,no_entity,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,1,5,33.0,0,95,1,4,0,0,0,1,0,1,1,1.0,0.0,1.25,0.6363636363636364,0.22105263157894736,1,0,1,0
2652,	sabrina.minnis@enron.com,266.txt,no_entity,25,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,16,36.0,0,121,7,9,2,1,15,0,0,0,0,0.0625,0.9375,0.1111111111111111,0.6944444444444444,0.2066115702479339,1,0,1,0
2653,,266.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,14,0,0,0,0,0.125,0.875,0.2222222222222222,0.0,0.0,1,0,1,1
2654,Hello-,266.txt,no_entity,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,1,16,36.0,0,121,7,9,2,1,13,0,0,0,0,0.1875,0.8125,0.3333333333333333,0.16666666666666666,0.049586776859504134,1,0,1,1
2655,,266.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,12,0,0,0,0,0.25,0.75,0.4444444444444444,0.0,0.0,1,0,1,1
2656,"For my own use, I put together the attached list of outstanding DMS requests and plan to do so at the end of each week.  ",266.txt,no_entity,121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,16,36.0,0,121,7,9,2,1,11,0,0,0,0,0.3125,0.6875,0.5555555555555556,3.361111111111111,1.0,0,1,0,0
2657,,266.txt,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,10,0,0,0,1,0.375,0.625,0.6666666666666666,0.0,0.0,1,0,1,1
2658,It occurred to me that perhaps this spreadsheet would be a helpful tool for all of you to see as well.  ,266.txt,no_entity,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,16,36.0,0,121,7,9,2,1,9,0,0,0,1,0.4375,0.5625,0.7777777777777778,2.888888888888889,0.859504132231405,0,1,0,0
2659,,266.txt,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,8,0,0,0,1,0.5,0.5,0.8888888888888888,0.0,0.0,1,0,1,1
2660,"If you have any additions/corrections (my apologies for any mistakes!), please let me know.  ",266.txt,no_entity,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,16,36.0,0,121,7,9,2,1,7,0,0,0,1,0.5625,0.4375,1.0,2.5833333333333335,0.768595041322314,0,1,0,0
2661,"Also, please let me know if you would like me to forward to you an updated spreadsheet like this on a weekly basis.",266.txt,no_entity,115,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,16,36.0,0,121,7,9,2,1,6,0,0,0,1,0.625,0.375,1.1111111111111112,3.1944444444444446,0.9504132231404959,0,1,0,0
2662,,266.txt,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,5,0,0,0,1,0.6875,0.3125,1.2222222222222223,0.0,0.0,1,0,1,1
2663,"Note:  I only pulled ""Need Further Documentation"" requests from bankruptcy forward.",266.txt,no_entity,83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,1,0,0,0,0,0,0,16,36.0,0,121,7,9,2,1,4,0,0,1,1,0.75,0.25,1.3333333333333333,2.3055555555555554,0.6859504132231405,0,1,0,0
2664,,266.txt,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,3,0,0,1,1,0.8125,0.1875,1.4444444444444444,0.0,0.0,1,0,1,1
2665,Thanks!,266.txt,signature,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,16,36.0,0,121,7,9,2,1,2,0,0,1,1,0.875,0.125,1.5555555555555556,0.19444444444444445,0.05785123966942149,1,0,1,1
2666,,266.txt,no_entity,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,16,36.0,0,121,7,9,2,1,1,0,1,1,1,0.9375,0.0625,1.6666666666666667,0.0,0.0,1,0,1,1
2667,Jenny ,266.txt,signature,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,1,0,0,0,0,0,1,16,36.0,0,121,7,9,2,1,0,1,0,1,1,1.0,0.0,1.7777777777777777,0.16666666666666666,0.049586776859504134,1,0,1,1
2668,Please note that Wall 2 Wall has been delayed and will be in tomorrow instead of today.  ,267.txt,no_entity,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,13,33.0,0,209,6,7,2,1,12,0,0,0,0,0.07692307692307693,0.9230769230769231,0.14285714285714285,2.696969696969697,0.4258373205741627,0,1,0,0
2669,,267.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,209,6,7,2,1,11,0,0,0,0,0.15384615384615385,0.8461538461538461,0.2857142857142857,0.0,0.0,1,0,1,1
2670,Sorry for any inconvenience. ,267.txt,no_entity,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,13,33.0,0,209,6,7,2,1,10,0,0,0,1,0.23076923076923078,0.7692307692307693,0.42857142857142855,0.8787878787878788,0.13875598086124402,1,0,0,0
2671,,267.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,209,6,7,2,1,9,0,0,0,1,0.3076923076923077,0.6923076923076923,0.5714285714285714,0.0,0.0,1,0,1,1
2672,Carla ,267.txt,no_entity,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,13,33.0,0,209,6,7,2,1,8,0,0,0,1,0.38461538461538464,0.6153846153846154,0.7142857142857143,0.18181818181818182,0.028708133971291867,1,0,1,1
2673,,267.txt,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,209,6,7,2,1,7,0,0,0,1,0.46153846153846156,0.5384615384615384,0.8571428571428571,0.0,0.0,1,0,1,1
2674,"With the recent shuffle of people moving to new desks, I'm sure there will be keyboard trays that need to be moved, as well as some repairs.  Wall 2 Wall will be in on Wednesday afternoon to look after this.  ",267.txt,no_entity,209,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,13,33.0,0,209,6,7,2,1,6,0,0,0,1,0.5384615384615384,0.46153846153846156,1.0,6.333333333333333,1.0,0,1,0,0
2675,,267.txt,no_entity,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,209,6,7,2,1,5,0,0,0,1,0.6153846153846154,0.38461538461538464,1.1428571428571428,0.0,0.0,1,0,1,1
2676,Please let me know by Wednesday morning if you need anything done. ,267.txt,no_entity,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,13,33.0,0,209,6,7,2,1,4,0,0,1,1,0.6923076923076923,0.3076923076923077,1.2857142857142858,2.0303030303030303,0.32057416267942584,0,1,0,0
2677,,267.txt,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,209,6,7,2,1,3,0,0,1,1,0.7692307692307693,0.23076923076923078,1.4285714285714286,0.0,0.0,1,0,1,1
2678,"Thanks, ",267.txt,signature,8,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,13,33.0,0,209,6,7,2,1,2,0,0,1,1,0.8461538461538461,0.15384615384615385,1.5714285714285714,0.24242424242424243,0.03827751196172249,1,0,1,1
2679,,267.txt,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,13,33.0,0,209,6,7,2,1,1,0,1,1,1,0.9230769230769231,0.07692307692307693,1.7142857142857142,0.0,0.0,1,0,1,1
2680,Carla ,267.txt,signature,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,13,33.0,0,209,6,7,2,1,0,1,0,1,1,1.0,0.0,1.8571428571428572,0.18181818181818182,0.028708133971291867,1,0,1,1
2681,Lisa:,268.txt,no_entity,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L,0,0,1,0,0,0,0,0,1,5,22.0,0,82,2,3,1,1,4,0,0,1,1,0.2,0.8,0.3333333333333333,0.22727272727272727,0.06097560975609756,1,0,1,1
2682,,268.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,22.0,0,82,2,3,1,1,3,0,0,1,1,0.4,0.6,0.6666666666666666,0.0,0.0,1,0,1,1
2683,Do you know if this issue was resolved ---did we verify how we charge BPA for LDs?,268.txt,no_entity,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,5,22.0,0,82,2,3,1,1,2,0,0,1,1,0.6,0.4,1.0,3.727272727272727,1.0,0,1,0,0
2684,,268.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,5,22.0,0,82,2,3,1,1,1,0,1,1,1,0.8,0.2,1.3333333333333333,0.0,0.0,1,0,1,1
2685,Thanks!  Jenny,268.txt,signature,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,1,5,22.0,0,82,2,3,1,1,0,1,0,1,1,1.0,0.0,1.6666666666666667,0.6363636363636364,0.17073170731707318,1,0,1,0
2686,What matters is what the contract indicates. What is the Enpower deal confirmation number? I will have someone pull the contract to determine EPMI's rights as it relates to charging BPA LD's.,269.txt,no_entity,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,1,191.0,191,191,0,1,0,0,0,1,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,0
2687,Employee Name: Monika Causholli,27.txt,no_entity,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,7,39.0,0,129,1,6,0,0,6,0,0,0,1,0.14285714285714285,0.8571428571428571,0.16666666666666666,0.7948717948717948,0.24031007751937986,1,0,0,0
2688,Report Name:   Monika Causholli,27.txt,no_entity,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,0,1,7,39.0,0,129,1,6,0,0,5,0,0,0,1,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.7948717948717948,0.24031007751937986,1,0,0,0
2689,Report Date:   10/25/01,27.txt,no_entity,23,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,1,1,7,39.0,0,129,1,6,0,0,4,0,0,1,1,0.42857142857142855,0.5714285714285714,0.5,0.5897435897435898,0.17829457364341086,1,0,1,0
2690,Report ID:     1CD662BAC8BB11D5B373,27.txt,no_entity,35,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,1,0,0,0,0,1,0,7,39.0,0,129,1,6,0,0,3,0,0,1,1,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.8974358974358975,0.2713178294573643,1,0,0,0
2691,Submitted On:  10/25/01,27.txt,no_entity,23,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,1,1,7,39.0,0,129,1,6,0,0,2,0,0,1,1,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.5897435897435898,0.17829457364341086,1,0,1,0
2692,,27.txt,no_entity,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,7,39.0,0,129,1,6,0,0,1,0,1,1,1,0.8571428571428571,0.14285714285714285,1.0,0.0,0.0,1,0,1,1
2693,You are only allowed 2 reports with receipts outstanding.  Your expense reports will not be paid until you meet this requirement.,27.txt,no_entity,129,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,1,0,0,0,0,0,0,7,39.0,0,129,1,6,0,0,0,1,0,1,1,1.0,0.0,1.1666666666666667,3.3076923076923075,1.0,0,1,0,0
2694,"Virgina, correct me if I'm wrong, I believe BPA has special rules when energy is curtailed.  Instead of us charging them with liquidated damages, BPA will not bill for the hours curtailed.  I track and record the cuts by modifying the deal in deal scheduling so that settlement is aware of the cuts.",270.txt,no_entity,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,0,0,1,0,0,0,0,0,0,3,104.0,0,299,1,2,1,1,2,0,0,1,1,0.3333333333333333,0.6666666666666666,0.5,2.875,1.0,0,1,0,0
2695,,270.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,3,104.0,0,299,1,2,1,1,1,0,1,1,1,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1,0,1,1
2696,lisa  ,270.txt,signature,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l,0,0,1,0,0,0,0,0,0,3,104.0,0,299,1,2,1,1,0,1,0,1,1,1.0,0.0,1.5,0.057692307692307696,0.020066889632107024,1,0,1,1
2697,"I assume that on all cuts on COB deliveries that we are charging BPA liquidated damages. In this case $3.50/MWhr for 6/18. Please let me know if this is not the case. Also, how do we track and record COB non-delivery LD's for BPA's? ",271.txt,no_entity,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,1,233.0,233,233,0,1,0,0,0,1,0,1,1,1.0,0.0,1.0,1.0,1.0,1,0,0,0
2698,We were cut 40 MW today by BPA for peak hours on 6/18 at COB on enpower deal number 305699. Lisa purchased replacement power from Avista at $30. Enpower 897712,272.txt,no_entity,159,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,1,0,12,43.0,0,193,3,9,7,1,11,0,0,0,0,0.08333333333333333,0.9166666666666666,0.1111111111111111,3.697674418604651,0.8238341968911918,0,1,0,0
2699,,272.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,43.0,0,193,3,9,7,1,10,0,0,0,1,0.16666666666666666,0.8333333333333334,0.2222222222222222,0.0,0.0,1,0,1,1
2700,"We presold power to Avista at $33.50 for the month and are now buying it back from them at $30 to book out.  Of course, BPA should not charge us for the 27.25 supply price under their contract.",272.txt,no_entity,193,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W,0,0,1,0,0,0,0,0,0,12,43.0,0,193,3,9,7,1,9,0,0,0,1,0.25,0.75,0.3333333333333333,4.488372093023256,1.0,0,1,0,0
2701,,272.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,43.0,0,193,3,9,7,1,8,0,0,0,1,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,1,0,1,1
2702,,272.txt,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,43.0,0,193,3,9,7,1,7,0,0,0,1,0.4166666666666667,0.5833333333333334,0.5555555555555556,0.0,0.0,1,0,1,1
2703,Mo Elafandi ,272.txt,signature,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,0,0,0,0,1,12,43.0,0,193,3,9,7,1,6,0,0,0,1,0.5,0.5,0.6666666666666666,0.27906976744186046,0.06217616580310881,1,0,1,1
2704,Enron North America ,272.txt,signature,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,12,43.0,0,193,3,9,7,1,5,0,0,0,1,0.5833333333333334,0.4166666666666667,0.7777777777777778,0.46511627906976744,0.10362694300518134,1,0,1,1
2705,"121 SW Salmon, 3WTC0407",272.txt,signature,23,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,12,43.0,0,193,3,9,7,1,4,0,0,1,1,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.5348837209302325,0.11917098445595854,1,0,1,0
2706,"Portland, OR 97204 ",272.txt,signature,19,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,1,0,12,43.0,0,193,3,9,7,1,3,0,0,1,1,0.75,0.25,1.0,0.4418604651162791,0.09844559585492228,1,0,1,1
2707,503-464-5106 ,272.txt,signature,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,1,0,12,43.0,0,193,3,9,7,1,2,0,0,1,1,0.8333333333333334,0.16666666666666666,1.1111111111111112,0.3023255813953488,0.06735751295336788,1,0,1,1
2708,Fax 503-464-7376,272.txt,signature,16,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,1,1,1,12,43.0,0,193,3,9,7,1,1,0,1,1,1,0.9166666666666666,0.08333333333333333,1.2222222222222223,0.37209302325581395,0.08290155440414508,1,0,1,1
2709,Cellular 503-860-8564,272.txt,signature,21,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,1,1,12,43.0,0,193,3,9,7,1,0,1,0,1,1,1.0,0.0,1.3333333333333333,0.4883720930232558,0.10880829015544041,1,0,1,1
2710,IMPORTANT- THE IDS BELOW WILL BE YOUR PERMANENT ACCESS TO PRODUCTION,273.txt,no_entity,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,40,32.0,0,129,14,26,3,2,39,0,0,0,0,0.025,0.975,0.038461538461538464,2.125,0.5271317829457365,0,1,0,0
2711,,273.txt,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,40,32.0,0,129,14,26,3,2,38,0,0,0,0,0.05,0.95,0.07692307692307693,0.0,0.0,1,0,1,1
2712,Your PRODUCTION User ID and Password has been set up on UBSWenergy.  Please follow the steps below to access the new environment:,273.txt,no_entity,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,1,0,0,0,0,0,0,40,32.0,0,129,14,26,3,2,37,0,0,0,0,0.075,0.925,0.11538461538461539,4.03125,1.0,0,1,0,0
2713,,273.txt,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,40,32.0,0,129,14,26,3,2,36,0,0,0,0,0.1,0.9,0.15384615384615385,0.0,0.0,1,0,1,1
2714,From Internet Explorer connect to the UBSWenergy Production Cluster through the following link:,273.txt,no_entity,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,40,32.0,0,129,14,26,3,2,35,0,0,0,0,0.125,0.875,0.19230769230769232,2.96875,0.7364341085271318,0,1,0,0
2715,http://remoteservices.netco.enron.com/ica/ubswenergy.ica  (use your UBSWenergy/Enron NT Log In & Password),273.txt,no_entity,106,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,1,0,0,0,0,0,0,40,32.0,0,129,14,26,3,2,34,0,0,0,0,0.15,0.85,0.23076923076923078,3.3125,0.8217054263565892,0,1,0,0
2716,,273.txt,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,40,32.0,0,129,14,26,3,2,33,0,0,0,0,0.175,0.825,0.2692307692307692,0.0,0.0,1,0,1,1
2717,"From the second Start menu,  select appropriate application:",273.txt,no_entity,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,40,32.0,0,129,14,26,3,2,32,0,0,0,0,0.2,0.8,0.3076923076923077,1.875,0.46511627906976744,0,1,0,0
2718,,273.txt,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,40,32.0,0,129,14,26,3,2,31,0,0,0,0,0.225,0.775,0.34615384615384615,0.0,0.0,1,0,1,1
