,line,filename,entity,len,lineNo,blank,email,url,phone,sigdelimiter,special,words,header,name,endquote,tabs1,tabs2,tabs3,punct20,punct50,punct90,reply,startpunct,firstchar,replypunct,wrote,alphanum90,alphanum50,alphanum10,num90,num50,num10,title,nlines,len_avg,len_min,len_max,nBlanks,nNonBlanks,nSig,nSigBlocks,posFromEnd,last,prevlast,last5,last11,posRatio,posRatioFromEnd,posRatioNB,lenRatio,lenRatioMax,less_avg_len,more_avg_len,less_avg_len75,less_avg_len50
6070,----- Forwarded by Mary Cook/HOU/ECT on 08/25/2000 02:00 PM -----,shackleton-s_all_documents_3154,no_entity,65,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-,0,0,1,0,0,0,0,1,0,20,31.0,0,78,7,13,1,1,19,0,0,0,0,0.05,0.95,0.07692307692307693,2.096774193548387,0.8333333333333334,0,1,0,0
6071,,shackleton-s_all_documents_3154,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,18,0,0,0,0,0.1,0.9,0.15384615384615385,0.0,0.0,1,0,1,1
6072,	Greg Johnston,shackleton-s_all_documents_3154,no_entity,14,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,1,20,31.0,0,78,7,13,1,1,17,0,0,0,0,0.15,0.85,0.23076923076923078,0.45161290322580644,0.1794871794871795,1,0,1,1
6073,	08/25/2000 10:33 AM,shackleton-s_all_documents_3154,no_entity,20,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,	,0,0,1,0,0,0,1,1,0,20,31.0,0,78,7,13,1,1,16,0,0,0,0,0.2,0.8,0.3076923076923077,0.6451612903225806,0.2564102564102564,1,0,1,0
6074,		,shackleton-s_all_documents_3154,no_entity,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,	,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,15,0,0,0,0,0.25,0.75,0.38461538461538464,0.06451612903225806,0.02564102564102564,1,0,1,1
6075,		 To: Stuart Zisman/HOU/ECT@ECT,shackleton-s_all_documents_3154,no_entity,32,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,14,0,0,0,0,0.3,0.7,0.46153846153846156,1.032258064516129,0.41025641025641024,0,1,0,0
6076,"		 cc: Mary Cook/HOU/ECT@ECT, Peter Keohane/CAL/ECT@ECT",shackleton-s_all_documents_3154,no_entity,55,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,13,0,0,0,0,0.35,0.65,0.5384615384615384,1.7741935483870968,0.7051282051282052,0,1,0,0
6077,		 Subject: Re: Project Raptor - Securities Act representation,shackleton-s_all_documents_3154,no_entity,62,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,	,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,12,0,0,0,0,0.4,0.6,0.6153846153846154,2.0,0.7948717948717948,0,1,0,0
6078,,shackleton-s_all_documents_3154,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,11,0,0,0,0,0.45,0.55,0.6923076923076923,0.0,0.0,1,0,1,1
6079,"Stuart, this instruction is correct.  I will be sending you an e-mail ",shackleton-s_all_documents_3154,no_entity,70,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,10,0,0,0,1,0.5,0.5,0.7692307692307693,2.2580645161290325,0.8974358974358975,0,1,0,0
6080,addressing the issues relating to the Bonus and Tetonka shares covered by the ,shackleton-s_all_documents_3154,no_entity,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,9,0,0,0,1,0.55,0.45,0.8461538461538461,2.5161290322580645,1.0,0,1,0,0
6081,equity derivative later this morning.  I understand that Peter is addressing ,shackleton-s_all_documents_3154,no_entity,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,8,0,0,0,1,0.6,0.4,0.9230769230769231,2.4838709677419355,0.9871794871794872,0,1,0,0
6082,the Helms-Burton issues on the Beau Canada shares.,shackleton-s_all_documents_3154,no_entity,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,7,0,0,0,1,0.65,0.35,1.0,1.6129032258064515,0.6410256410256411,0,1,0,0
6083,,shackleton-s_all_documents_3154,no_entity,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,6,0,0,0,1,0.7,0.3,1.0769230769230769,0.0,0.0,1,0,1,1
6084,Greg,shackleton-s_all_documents_3154,signature,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,0,0,0,0,0,0,1,20,31.0,0,78,7,13,1,1,5,0,0,0,1,0.75,0.25,1.1538461538461537,0.12903225806451613,0.05128205128205128,1,0,1,1
6085,,shackleton-s_all_documents_3154,no_entity,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,4,0,0,1,1,0.8,0.2,1.2307692307692308,0.0,0.0,1,0,1,1
6086,,shackleton-s_all_documents_3154,no_entity,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,3,0,0,1,1,0.85,0.15,1.3076923076923077,0.0,0.0,1,0,1,1
6087,,shackleton-s_all_documents_3154,no_entity,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,31.0,0,78,7,13,1,1,2,0,0,1,1,0.9,0.1,1.3846153846153846,0.0,0.0,1,0,1,1
6088,From: Stuart Zisman on 08/25/2000 10:00 AM CDT,shackleton-s_all_documents_3154,no_entity,46,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,1,0,20,31.0,0,78,7,13,1,1,1,0,1,1,1,0.95,0.05,1.4615384615384615,1.4838709677419355,0.5897435897435898,0,1,0,0
6089,To: Mary Cook/HOU/ECT@ECT,shackleton-s_all_documents_3154,no_entity,25,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,20,31.0,0,78,7,13,1,1,0,1,0,1,1,1.0,0.0,1.5384615384615385,0.8064516129032258,0.32051282051282054,1,0,0,0
6090,jointly to Morris Clark and Steve Douglas,shackleton-s_all_documents_54,no_entity,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,j,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,11,0,0,0,0,0.08333333333333333,0.9166666666666666,0.125,1.5185185185185186,0.5694444444444444,0,1,0,0
6091,,shackleton-s_all_documents_54,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,27.0,0,72,4,8,0,0,10,0,0,0,1,0.16666666666666666,0.8333333333333334,0.25,0.0,0.0,1,0,1,1
6092,,shackleton-s_all_documents_54,no_entity,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,27.0,0,72,4,8,0,0,9,0,0,0,1,0.25,0.75,0.375,0.0,0.0,1,0,1,1
6093,To: Sara Shackleton/HOU/ECT@ECT,shackleton-s_all_documents_54,no_entity,31,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,8,0,0,0,1,0.3333333333333333,0.6666666666666666,0.5,1.1481481481481481,0.4305555555555556,0,1,0,0
6094,cc:  ,shackleton-s_all_documents_54,no_entity,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,c,0,0,1,1,0,0,0,0,0,12,27.0,0,72,4,8,0,0,7,0,0,0,1,0.4166666666666667,0.5833333333333334,0.625,0.18518518518518517,0.06944444444444445,1,0,1,1
6095,Subject: copies of Sempra documents,shackleton-s_all_documents_54,no_entity,35,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,6,0,0,0,1,0.5,0.5,0.75,1.2962962962962963,0.4861111111111111,0,1,0,0
6096,,shackleton-s_all_documents_54,no_entity,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,27.0,0,72,4,8,0,0,5,0,0,0,1,0.5833333333333334,0.4166666666666667,0.875,0.0,0.0,1,0,1,1
6097,I have copies of the documents...,shackleton-s_all_documents_54,no_entity,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,4,0,0,1,1,0.6666666666666666,0.3333333333333333,1.0,1.2222222222222223,0.4583333333333333,0,1,0,0
6098,,shackleton-s_all_documents_54,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,12,27.0,0,72,4,8,0,0,3,0,0,1,1,0.75,0.25,1.125,0.0,0.0,1,0,1,1
6099,I will have them delivered to your office tomorrow ...if you let me know,shackleton-s_all_documents_54,no_entity,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,2,0,0,1,1,0.8333333333333334,0.16666666666666666,1.25,2.6666666666666665,1.0,0,1,0,0
6100,"who in tax you want the documents sent to, we can forward the documents",shackleton-s_all_documents_54,no_entity,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,1,0,1,1,1,0.9166666666666666,0.08333333333333333,1.375,2.6296296296296298,0.9861111111111112,0,1,0,0
6101,to them directly...thanks...mgg,shackleton-s_all_documents_54,no_entity,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,12,27.0,0,72,4,8,0,0,0,1,0,1,1,1.0,0.0,1.5,1.1481481481481481,0.4305555555555556,0,1,0,0
6102,Jeff:,shankman-j_all_documents_232,no_entity,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,J,0,0,1,0,0,0,0,0,1,20,37.0,0,76,5,15,0,0,19,0,0,0,0,0.05,0.95,0.06666666666666667,0.13513513513513514,0.06578947368421052,1,0,1,1
6103,,shankman-j_all_documents_232,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,76,5,15,0,0,18,0,0,0,0,0.1,0.9,0.13333333333333333,0.0,0.0,1,0,1,1
6104,Attached you will find three files:,shankman-j_all_documents_232,no_entity,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,17,0,0,0,0,0.15,0.85,0.2,0.9459459459459459,0.4605263157894737,1,0,0,0
6105,,shankman-j_all_documents_232,no_entity,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,76,5,15,0,0,16,0,0,0,0,0.2,0.8,0.26666666666666666,0.0,0.0,1,0,1,1
6106,"1) The brief description of the Envera deal you requested. (""deal summary ",shankman-j_all_documents_232,no_entity,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,15,0,0,0,0,0.25,0.75,0.3333333333333333,2.0,0.9736842105263158,0,1,0,0
6107,"final"")",shankman-j_all_documents_232,no_entity,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,14,0,0,0,0,0.3,0.7,0.4,0.1891891891891892,0.09210526315789473,1,0,1,1
6108,2) A diagram showing one potential view of how the e-Marketplace for ,shankman-j_all_documents_232,no_entity,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,13,0,0,0,0,0.35,0.65,0.4666666666666667,1.864864864864865,0.9078947368421053,0,1,0,0
6109,"Chemicals will look and where Enron would fit in. (""deal summary e-commerce ",shankman-j_all_documents_232,no_entity,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,12,0,0,0,0,0.4,0.6,0.5333333333333333,2.054054054054054,1.0,0,1,0,0
6110,"marketplace"")",shankman-j_all_documents_232,no_entity,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,11,0,0,0,0,0.45,0.55,0.6,0.35135135135135137,0.17105263157894737,1,0,1,1
6111,3) A slide from Envera displaying their connectivity concept.  Enron will ,shankman-j_all_documents_232,no_entity,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,10,0,0,0,1,0.5,0.5,0.6666666666666666,2.0,0.9736842105263158,0,1,0,0
6112,"participate as a Member, a Service Provider and an Owner. (""basic envera ",shankman-j_all_documents_232,no_entity,73,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,9,0,0,0,1,0.55,0.45,0.7333333333333333,1.972972972972973,0.9605263157894737,0,1,0,0
6113,"concept"")",shankman-j_all_documents_232,no_entity,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,8,0,0,0,1,0.6,0.4,0.8,0.24324324324324326,0.11842105263157894,1,0,1,1
6114,,shankman-j_all_documents_232,no_entity,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,76,5,15,0,0,7,0,0,0,1,0.65,0.35,0.8666666666666667,0.0,0.0,1,0,1,1
6115,"Deals obviously are never done till they're done, but this one is 95+ % ",shankman-j_all_documents_232,no_entity,72,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,6,0,0,0,1,0.7,0.3,0.9333333333333333,1.945945945945946,0.9473684210526315,0,1,0,0
6116,there.  We've received Envera Board Approval and signatures from 1/3 of the ,shankman-j_all_documents_232,no_entity,76,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,5,0,0,0,1,0.75,0.25,1.0,2.054054054054054,1.0,0,1,0,0
6117,Owners' granting consent to issue equity to Enron.,shankman-j_all_documents_232,no_entity,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,4,0,0,1,1,0.8,0.2,1.0666666666666667,1.3513513513513513,0.6578947368421053,0,1,0,0
6118,,shankman-j_all_documents_232,no_entity,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,76,5,15,0,0,3,0,0,1,1,0.85,0.15,1.1333333333333333,0.0,0.0,1,0,1,1
6119,,shankman-j_all_documents_232,no_entity,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,37.0,0,76,5,15,0,0,2,0,0,1,1,0.9,0.1,1.2,0.0,0.0,1,0,1,1
6120,Thanks to both you and John for your support.  We could not have come this ,shankman-j_all_documents_232,no_entity,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,1,0,1,1,1,0.95,0.05,1.2666666666666666,2.027027027027027,0.9868421052631579,0,1,0,0
6121,far without it.,shankman-j_all_documents_232,no_entity,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,0,0,1,0,0,0,0,0,0,20,37.0,0,76,5,15,0,0,0,1,0,1,1,1.0,0.0,1.3333333333333333,0.40540540540540543,0.19736842105263158,1,0,1,1
6122,For the roundtable:,shankman-j_all_documents_457,no_entity,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,1,0,0,0,0,0,0,10,34.0,0,68,2,8,0,0,9,0,0,0,1,0.1,0.9,0.125,0.5588235294117647,0.27941176470588236,1,0,1,0
6123,,shankman-j_all_documents_457,no_entity,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,10,34.0,0,68,2,8,0,0,8,0,0,0,1,0.2,0.8,0.25,0.0,0.0,1,0,1,1
6124,"Gas:  John Arnold, Phillip Allen, Mike Grigsby, maybe Hunter Shively",shankman-j_all_documents_457,no_entity,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,0,0,1,0,0,0,0,0,0,10,34.0,0,68,2,8,0,0,7,0,0,0,1,0.3,0.7,0.375,2.0,1.0,0,1,0,0
6125,"Pwr:  Fletch Sturm, Rogers Hearndon, maybe Kevin Presto",shankman-j_all_documents_457,no_entity,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,0,1,0,0,0,0,0,0,10,34.0,0,68,2,8,0,0,6,0,0,0,1,0.4,0.6,0.5,1.6176470588235294,0.8088235294117647,0,1,0,0
6126,"Oil:  John Nowlan, Bill White, maybe Adam Gross",shankman-j_all_documents_457,no_entity,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,0,10,34.0,0,68,2,8,0,0,5,0,0,0,1,0.5,0.5,0.625,1.3823529411764706,0.6911764705882353,0,1,0,0
6127,Coal/Emissions:  Kevin Mcgowan,shankman-j_all_documents_457,no_entity,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,0,0,0,0,0,1,10,34.0,0,68,2,8,0,0,4,0,0,1,1,0.6,0.4,0.75,0.8823529411764706,0.4411764705882353,1,0,0,0
6128,"Equities:  Gary Hickerson, Michael Bradley",shankman-j_all_documents_457,no_entity,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,1,10,34.0,0,68,2,8,0,0,3,0,0,1,1,0.7,0.3,0.875,1.2352941176470589,0.6176470588235294,0,1,0,0
6129,"Other:  Vince Kaminski, Jen Fraser",shankman-j_all_documents_457,no_entity,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,0,0,1,0,0,0,0,0,1,10,34.0,0,68,2,8,0,0,2,0,0,1,1,0.8,0.2,1.0,1.0,0.5,1,0,0,0
6130,,shankman-j_all_documents_457,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,10,34.0,0,68,2,8,0,0,1,0,1,1,1,0.9,0.1,1.125,0.0,0.0,1,0,1,1
6131,Have I left anyone off?  What do you think?,shankman-j_all_documents_457,no_entity,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,10,34.0,0,68,2,8,0,0,0,1,0,1,1,1.0,0.0,1.25,1.2647058823529411,0.6323529411764706,0,1,0,0
6132,"Hi Hillary, hope you are well.  Unfortunately, I won't be able to make it ",shankman-j_all_documents_549,no_entity,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,19,0,0,0,0,0.05,0.95,0.07692307692307693,2.8461538461538463,0.961038961038961,0,1,0,0
6133,"tomorrow.  I just couldn't work out the schedule, but it was extremely ",shankman-j_all_documents_549,no_entity,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,18,0,0,0,0,0.1,0.9,0.15384615384615385,2.730769230769231,0.922077922077922,0,1,0,0
6134,thoughtful of you to invite me.  I hope you have a great time.....(I'll send ,shankman-j_all_documents_549,no_entity,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,17,0,0,0,0,0.15,0.85,0.23076923076923078,2.9615384615384617,1.0,0,1,0,0
6135,something to Ben in the gallery tomorrow)...,shankman-j_all_documents_549,no_entity,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,16,0,0,0,0,0.2,0.8,0.3076923076923077,1.6923076923076923,0.5714285714285714,0,1,0,0
6136,,shankman-j_all_documents_549,no_entity,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,15,0,0,0,0,0.25,0.75,0.38461538461538464,0.0,0.0,1,0,1,1
6137,"Best,",shankman-j_all_documents_549,signature,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,B,0,0,1,0,0,0,0,0,1,20,26.0,0,77,7,13,3,1,14,0,0,0,0,0.3,0.7,0.46153846153846156,0.19230769230769232,0.06493506493506493,1,0,1,1
6138,,shankman-j_all_documents_549,signature,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,13,0,0,0,0,0.35,0.65,0.5384615384615384,0.0,0.0,1,0,1,1
6139,Jeff,shankman-j_all_documents_549,signature,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,0,0,0,0,0,0,0,0,1,20,26.0,0,77,7,13,3,1,12,0,0,0,0,0.4,0.6,0.6153846153846154,0.15384615384615385,0.05194805194805195,1,0,1,1
6140,,shankman-j_all_documents_549,no_entity,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,11,0,0,0,0,0.45,0.55,0.6923076923076923,0.0,0.0,1,0,1,1
6141,,shankman-j_all_documents_549,no_entity,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,10,0,0,0,1,0.5,0.5,0.7692307692307693,0.0,0.0,1,0,1,1
6142,,shankman-j_all_documents_549,no_entity,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,9,0,0,0,1,0.55,0.45,0.8461538461538461,0.0,0.0,1,0,1,1
6143,,shankman-j_all_documents_549,no_entity,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,8,0,0,0,1,0.6,0.4,0.9230769230769231,0.0,0.0,1,0,1,1
6144,"""Gallay, Hillary"" <HillaryG@WSG.com> on 11/27/2000 02:43:25 PM",shankman-j_all_documents_549,no_entity,62,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"""",0,0,1,0,0,0,0,1,0,20,26.0,0,77,7,13,3,1,7,0,0,0,1,0.65,0.35,1.0,2.3846153846153846,0.8051948051948052,0,1,0,0
6145,To: jeff.shankman@enron.com,shankman-j_all_documents_549,no_entity,27,14,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,T,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,6,0,0,0,1,0.7,0.3,1.0769230769230769,1.0384615384615385,0.35064935064935066,0,1,0,0
6146,cc:  ,shankman-j_all_documents_549,no_entity,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,c,0,0,1,1,0,0,0,0,0,20,26.0,0,77,7,13,3,1,5,0,0,0,1,0.75,0.25,1.1538461538461537,0.19230769230769232,0.06493506493506493,1,0,1,1
6147,Subject: Ben Macklowe's Birthday Party,shankman-j_all_documents_549,no_entity,38,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,4,0,0,1,1,0.8,0.2,1.2307692307692308,1.4615384615384615,0.4935064935064935,0,1,0,0
6148,,shankman-j_all_documents_549,no_entity,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,3,0,0,1,1,0.85,0.15,1.3076923076923077,0.0,0.0,1,0,1,1
6149,,shankman-j_all_documents_549,no_entity,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,20,26.0,0,77,7,13,3,1,2,0,0,1,1,0.9,0.1,1.3846153846153846,0.0,0.0,1,0,1,1
6150,"Jeff,",shankman-j_all_documents_549,no_entity,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,J,0,0,1,0,0,0,0,0,1,20,26.0,0,77,7,13,3,1,1,0,1,1,1,0.95,0.05,1.4615384615384615,0.19230769230769232,0.06493506493506493,1,0,1,1
6151,It was a pleasure meeting you on Saturday evening.  I hope that you will be,shankman-j_all_documents_549,no_entity,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I,0,0,1,0,0,0,0,0,0,20,26.0,0,77,7,13,3,1,0,1,0,1,1,1.0,0.0,1.5384615384615385,2.8846153846153846,0.974025974025974,0,1,0,0
6152, <<...OLE_Obj...>>,shapiro-r_all_documents_1683,no_entity,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0, ,0,0,1,1,0,0,0,0,0,20,48.0,0,76,4,16,0,0,19,0,0,0,0,0.05,0.95,0.0625,0.375,0.23684210526315788,1,0,1,1
6153,E-Notes provides regular briefings on new developments in global energy and,shapiro-r_all_documents_1683,no_entity,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,0,0,1,0,0,0,0,0,0,20,48.0,0,76,4,16,0,0,18,0,0,0,0,0.1,0.9,0.125,1.5625,0.9868421052631579,0,1,0,0
6154,public utility law.,shapiro-r_all_documents_1683,no_entity,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,1,0,0,0,0,0,0,20,48.0,0,76,4,16,0,0,17,0,0,0,0,0.15,0.85,0.1875,0.3958333333333333,0.25,1,0,1,1
